出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","3450","聯鈞","半導體業","751552","791973","821579","-5.1038356105574305","-8.523465181072057","751552","821579","-8.523465181072057","-"
"1150217","11501","3454","晶睿","光電業","630376","613332","677184","2.778919084606706","-6.912153860693696","630376","677184","-6.912153860693696","-"
"1150217","11501","3481","群創","光電業","22139342","21436343","18662677","3.2794726227323383","18.628972681679056","22139342","18662677","18.628972681679056","-"
"1150217","11501","3494","誠研","電腦及週邊設備業","75171","81035","63105","-7.236379342259517","19.120513429997622","75171","63105","19.120513429997622","-"
"1150217","11501","3501","維熹","電子零組件業","485422","421804","478714","15.082360527638428","1.401254193526824","485422","478714","1.401254193526824","-"
"1150217","11501","3504","揚明光","光電業","223542","249811","197795","-10.515549755615245","13.017012563512727","223542","197795","13.017012563512727","-"
"1150217","11501","3515","華擎","電腦及週邊設備業","6635049","3857282","4713670","72.01358365813026","40.761847986812825","6635049","4713670","40.761847986812825","“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
"1150217","11501","3518","柏騰","其他電子業","28815","28358","20738","1.611538190281402","38.947825248336386","28815","20738","38.947825248336386","-"
"1150217","11501","3528","安馳","電子通路業","1456934","1011825","579075","43.990709855953355","151.59677071191123","1456934","579075","151.59677071191123","AI伺服器應用帶動測試相關需求增加及工控需求回升。農曆新年及主要供應商政策調整，客戶提前拉貨。"
"1150217","11501","3530","晶相光","半導體業","214315","215968","118804","-0.7653911690620833","80.39375778593313","214315","118804","80.39375778593313","因監控系列產品營收較去年同期大幅成長所致。"
"1150217","11501","3532","台勝科","半導體業","1115282","1120582","914522","-0.472968511005888","21.952451663273273","1115282","914522","21.952451663273273","-"
"1150217","11501","3533","嘉澤","電子零組件業","3520081","3541863","2677630","-0.6149870844806815","31.462562041805626","3520081","2677630","31.462562041805626","-"
"1150217","11501","3535","晶彩科","光電業","151799","84409","1585","79.83745809096186","9477.223974763407","151799","1585","9477.223974763407","本公司以銷售機台為主，115年1月出售機台較去年同期多，此為產業特性，尚屬正常"
"1150217","11501","3543","州巧","光電業","327307","300841","297290","8.79733812877899","10.096875105116217","327307","297290","10.096875105116217","-"
"1150217","11501","3545","敦泰","半導體業","848311","873049","1010591","-2.833517935419432","-16.05793045851388","848311","1010591","-16.05793045851388","-"
