出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","3303","岱稜","其他電子業","289285","243671","242463","18.71950293633629","19.31098765584852","289285","242463","19.31098765584852","-"
"1150217","11501","3306","鼎天","通信網路業","84708","58589","50025","44.58004062195975","69.33133433283358","84708","50025","69.33133433283358","受去年農曆春節落於 1 月、實際工作天數較少之影響，比較基期偏低，致使今年 1 月營收較去年同期成長 69.33%。"
"1150217","11501","3310","佳穎","電子零組件業","144065","143577","133359","0.339887307855715","8.027954618735894","144065","133359","8.027954618735894","-"
"1150217","11501","3313","斐成","其他","4591","2767","177","65.91976870256596","2493.785310734463","4591","177","2493.785310734463","本年累計營收較去年同期增加，主係本年合併子公司之營收增加所致。"
"1150217","11501","3317","尼克森","半導體業","272576","239750","228491","13.691762252346194","19.293976568004865","272576","228491","19.293976568004865","-"
"1150217","11501","3322","建舜電","電子零組件業","336421","259345","291658","29.719485627253274","15.34777033374706","336421","291658","15.34777033374706","-"
"1150217","11501","3323","加百裕","電腦及週邊設備業","383141","346482","371985","10.58034760824516","2.9990456604432976","383141","371985","2.9990456604432976","-"
"1150217","11501","3324","雙鴻","其他電子業","3041929","2821521","1372849","7.811673207465051","121.57782829721259","3041929","1372849","121.57782829721259","成長動能來自AI 伺服器液冷散熱系統市佔率持續攀升"
"1150217","11501","3325","旭品","電腦及週邊設備業","103828","106256","125590","-2.28504743261557","-17.32781272394299","103828","125590","-17.32781272394299","-"
"1150217","11501","3332","幸康","電子零組件業","199114","122684","143351","62.29826220208014","38.89962399983258","199114","143351","38.89962399983258","-"
"1150217","11501","3339","泰谷","光電業","70402","66931","40559","5.185937756794311","73.57923025715624","70402","40559","73.57923025715624","115年01月加入子公司營收，較去年增加73.58%"
"1150217","11501","3349","寶德","電腦及週邊設備業","31636","23327","36748","35.619668195653105","-13.910961140742353","31636","36748","-13.910961140742353","-"
"1150217","11501","3354","律勝","電子零組件業","9268","10152","7335","-8.707643814026794","26.353101567825494","9268","7335","26.353101567825494","-"
"1150217","11501","3357","臺慶科","電子零組件業","601280","632487","479021","-4.93401445405202","25.522680634043184","601280","479021","25.522680634043184","-"
"1150217","11501","3360","尚立","電子通路業","1035573","1010615","409768","2.469585351493892","152.72178403389236","1035573","409768","152.72178403389236","本月較去年同月增加50％以上,係客戶需求增加"
"1150217","11501","3362","先進光","光電業","429482","370999","365630","15.76365434947264","17.463556053934305","429482","365630","17.463556053934305","-"
"1150217","11501","3363","上詮","通信網路業","136682","131042","153267","4.3039636147189455","-10.8209856002923","136682","153267","-10.8209856002923","-"
"1150217","11501","3372","典範","半導體業","114866","113336","71728","1.3499682360415048","60.14108855677002","114866","71728","60.14108855677002","受整體半導體產業影響，近幾月營收成長幅度較大"
"1150217","11501","3373","熱映","其他電子業","33803","37126","30953","-8.950600657221354","9.207508157529157","33803","30953","9.207508157529157","-"
"1150217","11501","3374","精材","半導體業","651321","679092","446712","-4.089431181636656","45.80333637780046","651321","446712","45.80333637780046","-"
"1150217","11501","3379","彬台","電機機械","79889","354514","92958","-77.46520588749668","-14.059037414746445","79889","92958","-14.059037414746445","-"
"1150217","11501","3388","崇越電","電子零組件業","717926","638467","619182","12.445279082552426","15.947492013656728","717926","619182","15.947492013656728","-"
"1150217","11501","3390","旭軟","電子零組件業","102613","68723","52292","49.31391237285916","96.23078099900559","102613","52292","96.23078099900559","本月營業額變動主要受客戶需求及出貨時程安排影響。"
"1150217","11501","3402","漢科","其他電子業","457548","446210","391941","2.5409560520831","16.738998981989635","457548","391941","16.738998981989635","-"
"1150217","11501","3426","台興","電機機械","46352","33486","65560","38.42202711580959","-29.298352654057354","46352","65560","-29.298352654057354","-"
"1150217","11501","3430","奇鈦科","化學工業","171148","175902","140755","-2.7026412434196314","21.59283862029768","171148","140755","21.59283862029768","-"
